location,areaName,communityName,roomType,houseTotalMoney,houseType,houseFloor,houseBuildingArea,houseStructure,houseAgeLimit,houseBuildingStructure,houseBuildingType,houseDecoration,houseInnerArea,houseElevator,houseElevatorRatio,houseLastTrade,houseOrientation,houseListDate,housePledge,housePrivilege,houseUsage,housePrivilegeProperty,houseTradeProperty,houseTitle,houseUrl,CrawlTime
东盟商务区,青秀区,秀山花园,,135万,4室2厅1厨2卫,高楼层 (共6层),132㎡,平层,暂无数据,未知结构,暂无数据,其他,暂无数据,有,两梯一户,暂无数据,南 北,2019-12-07,,70年,暂无数据,暂无数据,商品房,秀山花园  小区环境安静  交通便利,https://nn.lianjia.com/ershoufang/105103505953.html,2020-01-14 23:19:13
玉洞,良庆区,盛邦珑湖,,146万,3室2厅1厨2卫,高楼层 (共22层),91.86㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-11,,70年,暂无数据,暂无数据,商品房,盛邦珑湖精装3房2卫，准新房红本在手,https://nn.lianjia.com/ershoufang/105103170746.html,2020-01-14 23:19:13
五象核心区,良庆区,江悦蓝湾,,145万,3室2厅1厨2卫,中楼层 (共29层),82㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,南 北,2019-09-24,,70年,暂无数据,暂无数据,商品房,五象总部自贸区范围 江悦蓝湾 三号线市博物馆 精装修,https://nn.lianjia.com/ershoufang/105103078119.html,2020-01-14 23:19:17
五象湖,良庆区,合景天汇广场,,155万,3室2厅1厨1卫,中楼层 (共32层),88㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯六户,暂无数据,东南,2019-10-11,,70年,暂无数据,暂无数据,商品房,五象湖 合景天汇广场 地铁口 精装3房,https://nn.lianjia.com/ershoufang/105103169595.html,2020-01-14 23:19:18
五象湖,良庆区,绿地 · 国际花都,,175万,3室2厅1厨2卫,高楼层 (共38层),90.96㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南 北,2019-10-10,,70年,暂无数据,暂无数据,商品房,精装三房，户型方正，业主诚心出售，,https://nn.lianjia.com/ershoufang/105103165496.html,2020-01-14 23:19:18
大沙田,良庆区,阳光新城风林苑,,83万,3室2厅1厨1卫,高楼层 (共7层),96.74㎡,平层,暂无数据,钢混结构,板楼,简装,暂无数据,无,一梯四户,暂无数据,南,2019-10-11,,70年,暂无数据,暂无数据,商品房,阳光新城风林苑小三房，改善刚需，通风采光好,https://nn.lianjia.com/ershoufang/105103170627.html,2020-01-14 23:19:18
白沙星光,良庆区,和居·邕江郡,,120万,3室2厅1厨2卫,低楼层 (共30层),89㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯六户,暂无数据,南,2019-10-11,,70年,暂无数据,暂无数据,商品房,业主诚心卖精装小三房，带家具家电。,https://nn.lianjia.com/ershoufang/105103168961.html,2020-01-14 23:19:19
金湖,青秀区,建行小区,,180万,4室2厅1厨2卫,低楼层 (共25层),133㎡,平层,暂无数据,未知结构,暂无数据,简装,暂无数据,有,两梯六户,暂无数据,东南,2019-10-11,,70年,暂无数据,暂无数据,商品房,建行小区 4室2厅 180万,https://nn.lianjia.com/ershoufang/105103169889.html,2020-01-14 23:19:19
白沙星光,江南区,万达华府B区,,160万,3室2厅1厨1卫,低楼层 (共32层),88㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-10-06,,70年,暂无数据,暂无数据,商品房,江南万达商圈小3房诚心出售，装修好，近地铁,https://nn.lianjia.com/ershoufang/105103145848.html,2020-01-14 23:19:23
北湖南,兴宁区,振寕翠峰,,93万,3室2厅1厨2卫,高楼层 (共6层),98㎡,平层,暂无数据,未知结构,暂无数据,简装,暂无数据,有,四梯两户,暂无数据,南,2019-10-06,,70年,暂无数据,暂无数据,商品房,振寕翠峰 3室2厅 93万,https://nn.lianjia.com/ershoufang/105103146517.html,2020-01-14 23:19:25
琅东,青秀区,中房翡翠园一期,,180万,4室2厅1厨2卫,中楼层 (共18层),119.9㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,一梯四户,暂无数据,南,2019-10-06,,70年,暂无数据,暂无数据,商品房,东盟商务区 地铁口 中楼层四房 南北朝向 全明格局,https://nn.lianjia.com/ershoufang/105103145570.html,2020-01-14 23:19:31
大沙田,良庆区,阳光新城春江苑,,90万,3室2厅1厨2卫,高楼层 (共6层),108㎡,平层,暂无数据,混合结构,板楼,简装,暂无数据,无,一梯四户,暂无数据,南,2019-10-05,,70年,暂无数据,暂无数据,商品房,阳光新城春江苑，满五唯一，无欠款，业主诚售。,https://nn.lianjia.com/ershoufang/105103139781.html,2020-01-14 23:19:32
五象核心区,良庆区,澜湾九里二期,,160万,3室2厅1厨2卫,低楼层 (共13层),96㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-06,,70年,暂无数据,暂无数据,商品房,五象总部基地 精装三房 真实在售 小区安静优雅,https://nn.lianjia.com/ershoufang/105103143066.html,2020-01-14 23:19:33
凤岭北,青秀区,德瑞花园,,200万,3室2厅1厨2卫,低楼层 (共28层),123㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-05,,70年,暂无数据,暂无数据,商品房,万象城旁 低楼层 品质小区 人文环境好,https://nn.lianjia.com/ershoufang/105103138382.html,2020-01-14 23:19:35
大沙田,良庆区,恒大绿洲,,127万,3室1厅1厨1卫,低楼层 (共17层),107.44㎡,平层,暂无数据,框架结构,板塔结合,精装,暂无数据,有,两梯三户,暂无数据,南,2019-10-05,,70年,暂无数据,暂无数据,商品房,好房不要错过！进来看看吧！机不可失！,https://nn.lianjia.com/ershoufang/105103138036.html,2020-01-14 23:19:35
五象核心区,良庆区,碧水天和B区,,250万,4室2厅1厨2卫,高楼层 (共31层),129㎡,平层,暂无数据,钢混结构,塔楼,精装,115㎡,有,两梯四户,暂无数据,南,2019-10-09,,70年,暂无数据,暂无数据,商品房,五象总部基地 免个税精装四房 拎包入住,https://nn.lianjia.com/ershoufang/105103158597.html,2020-01-14 23:19:41
东沟岭,兴宁区,金港豪庭,,37万,1室1厅1厨1卫,高楼层 (共11层),36.8㎡,平层,暂无数据,未知结构,暂无数据,精装,暂无数据,暂无数据,一梯两户,暂无数据,南 北,2019-10-09,,70年,暂无数据,暂无数据,商品房,正规一房一厅 便宜出售 装修保养好,https://nn.lianjia.com/ershoufang/105103161323.html,2020-01-14 23:19:42
凤岭北,青秀区,凤岭山语城,,176万,3室2厅1厨1卫,中楼层 (共32层),88㎡,平层,暂无数据,钢混结构,塔楼,简装,暂无数据,有,两梯四户,暂无数据,南,2019-10-04,,70年,暂无数据,暂无数据,商品房,此房业主诚心出售。产权清晰，户型方正，采光好,https://nn.lianjia.com/ershoufang/105103135197.html,2020-01-14 23:19:43
北湖南,西乡塘区,柏涛湾小区,,94万,3室2厅1厨1卫,低楼层 (共12层),103.33㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,一梯四户,暂无数据,北,2019-10-03,,70年,暂无数据,暂无数据,商品房,柏涛湾三房两厅，小区安静，舒适居所，合适过渡,https://nn.lianjia.com/ershoufang/105103131475.html,2020-01-14 23:19:43
五象湖,良庆区,绿地 · 国际花都,,146万,3室2厅1厨1卫,高楼层 (共34层),84㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-09-30,,70年,暂无数据,暂无数据,商品房,百强开发商绿地国际花都温馨小三房,https://nn.lianjia.com/ershoufang/105103117913.html,2020-01-14 23:19:44
朝阳,西乡塘区,春江花月,,171.6万,4室2厅1厨2卫,中楼层 (共36层),132㎡,平层,暂无数据,砖混结构,暂无数据,精装,暂无数据,有,三梯五户,暂无数据,南,2019-09-29,,70年,暂无数据,暂无数据,商品房,朝阳商圈，户型方正，正规大四房,https://nn.lianjia.com/ershoufang/105103113200.html,2020-01-14 23:19:45
白沙星光,江南区,锦绣江南,,118万,3室1厅1厨2卫,高楼层 (共11层),118㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,一梯四户,暂无数据,北,2019-10-03,,70年,暂无数据,暂无数据,商品房,小区环境优美，绿化好，治安巡逻，内设游泳池,https://nn.lianjia.com/ershoufang/105103132550.html,2020-01-14 23:19:47
玉洞,良庆区,湖畔里,,100万,3室2厅1厨2卫,低楼层 (共16层),98㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-09-29,,70年,暂无数据,暂无数据,商品房,湖畔里，孝心楼层，三房两厅两卫诚意出售,https://nn.lianjia.com/ershoufang/105103111707.html,2020-01-14 23:19:49
大沙田,良庆区,阳光新城春江苑,,100万,3室2厅1厨2卫,高楼层 (共6层),115.8㎡,平层,暂无数据,混合结构,板楼,简装,暂无数据,无,一梯四户,暂无数据,南 北,2019-10-04,,70年,暂无数据,暂无数据,商品房,阳光新城春江苑，满五不唯一，无欠款。,https://nn.lianjia.com/ershoufang/105103135943.html,2020-01-14 23:19:51
凤岭北,青秀区,城光·俊景,,175万,3室2厅1厨2卫,中楼层 (共28层),99.84㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,三梯六户,暂无数据,南,2019-10-22,,70年,暂无数据,暂无数据,商品房,凤岭北、欧式精装、大三房高楼层、拎包入住、天桃,https://nn.lianjia.com/ershoufang/105103232082.html,2020-01-14 23:19:52
大沙田,良庆区,鑫金丽园,,88万,3室2厅1厨1卫,中楼层 (共8层),96.75㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,无,一梯四户,暂无数据,南,2019-09-26,,70年,暂无数据,暂无数据,商品房,业主自住保养好，置换大房，中间3层，楼梯房公摊小,https://nn.lianjia.com/ershoufang/105103091814.html,2020-01-14 23:19:53
兴宁东,兴宁区,嘉和城温莎南郡,,155万,5室2厅1厨2卫,低楼层 (共28层),140.93㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯三户,暂无数据,南 北,2019-09-24,,70年,暂无数据,暂无数据,商品房,嘉和城温莎南郡小区，环境好，地理位置好。。。。。,https://nn.lianjia.com/ershoufang/105103081416.html,2020-01-14 23:19:53
西大,西乡塘区,福满花园,,122万,3室2厅1厨1卫,低楼层 (共17层),121㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,两梯四户,暂无数据,南,2019-10-22,,70年,暂无数据,暂无数据,商品房,龙腾路精品三房，业主诚心出售。,https://nn.lianjia.com/ershoufang/105103230821.html,2020-01-14 23:19:56
五象湖,良庆区,华润二十四城,,244万,3室2厅1厨2卫,中楼层 (共53层),106㎡,平层,暂无数据,框架结构,板塔结合,精装,暂无数据,有,三梯四户,暂无数据,南 北,2019-10-20,,70年,暂无数据,暂无数据,商品房,五象少有带入户花园户型 电梯高层 采光通风 棒！,https://nn.lianjia.com/ershoufang/105103222167.html,2020-01-14 23:19:58
五象文旅,邕宁区,万达茂·御江国际,,180万,4室2厅1厨2卫,高楼层 (共23层),114㎡,平层,暂无数据,混合结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-21,,70年,暂无数据,暂无数据,商品房,五象新区+万达茂商圈+近滨江公园+有证,https://nn.lianjia.com/ershoufang/105103227650.html,2020-01-14 23:19:59
经开区,江南区,龙光普罗旺斯紫罗兰,,122万,3室2厅1厨2卫,中楼层 (共16层),132㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-19,,70年,暂无数据,暂无数据,商品房,普罗旺斯 紫罗兰庄园  居家大三房,https://nn.lianjia.com/ershoufang/105103212907.html,2020-01-14 23:20:03
兴宁东,兴宁区,白鹭中洲,,92万,3室2厅1厨2卫,低楼层 (共30层),89.23㎡,平层,暂无数据,未知结构,暂无数据,精装,暂无数据,有,两梯四户,暂无数据,南 北,2019-10-20,,70年,暂无数据,暂无数据,商品房,嘉和城白鹭中州精装3房  带家具家电 房本在手,https://nn.lianjia.com/ershoufang/105103220072.html,2020-01-14 23:20:04
五象湖,良庆区,合景天汇广场,,171万,3室2厅1厨2卫,高楼层 (共46层),95㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯五户,暂无数据,南,2019-10-22,,70年,暂无数据,暂无数据,商品房,学在社区！住在公园旁，合景百强企业,https://nn.lianjia.com/ershoufang/105103230545.html,2020-01-14 23:20:12
五象湖,良庆区,华润二十四城,,280万,4室2厅1厨2卫,低楼层 (共47层),122㎡,平层,暂无数据,框架结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-09-28,,70年,暂无数据,暂无数据,商品房,房本在手 中低楼层 精装修 拎包入住,https://nn.lianjia.com/ershoufang/105103104050.html,2020-01-14 23:20:13
凤岭北,青秀区,保利▪凤翔花园,,175万,3室2厅1厨2卫,低楼层 (共18层),110㎡,平层,暂无数据,钢混结构,板楼,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-17,,70年,暂无数据,暂无数据,商品房,红本在手   满伍唯一  交通便利   拎包入住  人车分流,https://nn.lianjia.com/ershoufang/105103202589.html,2020-01-14 23:20:13
凤岭北,青秀区,凤岭名园,,180万,3室2厅2厨2卫,中楼层 (共18层),115㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯五户,暂无数据,北,2019-10-18,,70年,暂无数据,暂无数据,商品房,凤岭北满五唯一  大三房出售 看房方便,https://nn.lianjia.com/ershoufang/105103208090.html,2020-01-14 23:20:14
柳沙,青秀区,振业邕江雅苑,,180万,3室2厅1厨2卫,高楼层 (共12层),116㎡,平层,暂无数据,未知结构,暂无数据,精装,暂无数据,有,两梯三户,暂无数据,南,2019-10-18,,70年,暂无数据,暂无数据,商品房,红本在手 青秀 柳沙 国宾区   精装3房,https://nn.lianjia.com/ershoufang/105103211323.html,2020-01-14 23:20:15
五象核心区,良庆区,盛科城,,200万,3室2厅1厨2卫,中楼层 (共32层),98㎡,平层,暂无数据,钢混结构,塔楼,简装,暂无数据,有,两梯四户,暂无数据,南 北,2019-10-15,,70年,暂无数据,暂无数据,商品房,五象总部基地 盛科城优质3房 产权清晰 看房方便,https://nn.lianjia.com/ershoufang/105103195692.html,2020-01-14 23:20:15
龙岗,邕宁区,昌泰水立方,,108万,3室2厅1厨2卫,高楼层 (共32层),91.33㎡,平层,暂无数据,框架结构,板塔结合,简装,暂无数据,有,两梯四户,暂无数据,南,2019-10-16,,70年,暂无数据,暂无数据,商品房,五象万达茂旁-昌泰水立方- 精装三房-中间楼层,https://nn.lianjia.com/ershoufang/105103199119.html,2020-01-14 23:20:15
西大,西乡塘区,茂泽大厦,,85万,3室2厅1厨1卫,高楼层 (共23层),102.74㎡,平层,暂无数据,未知结构,暂无数据,其他,暂无数据,暂无数据,一梯十四户,暂无数据,西南,2019-10-15,,70年,暂无数据,暂无数据,商品房,西大商圈，业主诚心出售。欢迎看房,https://nn.lianjia.com/ershoufang/105103194835.html,2020-01-14 23:20:16
五象湖,良庆区,万科金域蓝湾,,190万,3室2厅1厨2卫,中楼层 (共28层),89㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-10-16,,70年,暂无数据,暂无数据,商品房,刚需户型，精装未入住，小区环境优美,https://nn.lianjia.com/ershoufang/105103200629.html,2020-01-14 23:20:17
龙岗,邕宁区,龙域香醍半岛,,135万,4室2厅1厨2卫,低楼层 (共1层),133㎡,平层,暂无数据,未知结构,暂无数据,精装,暂无数据,暂无数据,一梯一户,暂无数据,南,2019-10-15,,70年,暂无数据,暂无数据,商品房,五象东龙域香醍半岛精装四房离医院菜市场近,https://nn.lianjia.com/ershoufang/105103194340.html,2020-01-14 23:20:17
经开区,江南区,龙光普罗旺斯香槟,,65万,2室2厅1厨1卫,低楼层 (共18层),62㎡,平层,暂无数据,框架结构,塔楼,简装,暂无数据,有,两梯六户,暂无数据,东南,2019-10-13,,70年,暂无数据,暂无数据,商品房,龙光普罗旺斯香槟 2室2厅 65万,https://nn.lianjia.com/ershoufang/105103185460.html,2020-01-14 23:20:17
玉洞,良庆区,鑫金现代城,,100万,3室2厅1厨1卫,中楼层 (共8层),96.4㎡,平层,暂无数据,框架结构,塔楼,简装,暂无数据,无,一梯四户,暂无数据,南,2019-10-17,,70年,暂无数据,暂无数据,商品房,鑫金现代城 3室2厅 100万,https://nn.lianjia.com/ershoufang/105103205703.html,2020-01-14 23:20:17
五象湖,良庆区,绿地 · 国际花都,,178万,3室2厅1厨1卫,高楼层 (共34层),84㎡,平层,暂无数据,钢混结构,板塔结合,精装,暂无数据,有,两梯四户,暂无数据,南,2019-10-12,,70年,暂无数据,暂无数据,商品房,五象湖 绿地国际花都 名校相伴 拎包入住 房间保养好,https://nn.lianjia.com/ershoufang/105103176879.html,2020-01-14 23:20:19
五象湖,良庆区,万科魅力之城,,180万,4室2厅1厨1卫,中楼层 (共31层),89㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯五户,暂无数据,西南,2019-10-17,,70年,暂无数据,暂无数据,商品房,自住房屋，保养好，精美装修，价格美丽，欢迎看房！,https://nn.lianjia.com/ershoufang/105103206499.html,2020-01-14 23:20:19
五象湖,良庆区,华润二十四城,,200万,3室2厅1厨2卫,中楼层 (共46层),88.61㎡,平层,暂无数据,混合结构,板塔结合,毛坯,暂无数据,有,两梯四户,暂无数据,南,2019-10-14,,70年,暂无数据,暂无数据,商品房,华润神盘，五象湖商圈，自贸区加持。,https://nn.lianjia.com/ershoufang/105103190381.html,2020-01-14 23:20:20
相思湖,西乡塘区,骋望剑桥郡,,89万,3室2厅1厨1卫,低楼层 (共27层),82㎡,平层,暂无数据,钢混结构,板楼,简装,暂无数据,有,两梯三户,暂无数据,南,2019-10-11,,70年,暂无数据,暂无数据,商品房,民大地铁口 装修好 业主比较少住 2+1房 看房方便,https://nn.lianjia.com/ershoufang/105103172055.html,2020-01-14 23:20:23
凤岭北,青秀区,凤岭春天,,125万,3室2厅1厨2卫,低楼层 (共12层),86㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯四户,暂无数据,东南,2019-10-11,,70年,暂无数据,暂无数据,商品房,房主诚心卖  精装修拎包即住 满五不唯一,https://nn.lianjia.com/ershoufang/105103173364.html,2020-01-14 23:20:24
柳沙,青秀区,半岛融园小区,,120万,3室2厅1厨1卫,低楼层 (共11层),108.26㎡,平层,暂无数据,钢混结构,板塔结合,简装,暂无数据,有,一梯三户,暂无数据,南,2019-10-18,,70年,暂无数据,暂无数据,商品房,半岛融园，首付26万，拎包就可以入住，产权清晰,https://nn.lianjia.com/ershoufang/105103207252.html,2020-01-14 23:20:25
五象湖,良庆区,万科魅力之城,,170万,4室2厅1厨2卫,高楼层 (共35层),89㎡,平层,暂无数据,钢混结构,塔楼,精装,暂无数据,有,两梯六户,暂无数据,西南,2019-10-12,,70年,暂无数据,暂无数据,商品房,五象湖商圈，五象总部基地，诚心出售，万科魅力之城,https://nn.lianjia.com/ershoufang/105103178135.html,2020-01-14 23:20:26
大沙田,良庆区,天筑塞纳,,90万,3室2厅1厨1卫,低楼层 (共31层),79㎡,平层,暂无数据,未知结构,暂无数据,精装,暂无数据,有,两梯五户,暂无数据,南,2019-10-11,,70年,暂无数据,暂无数据,商品房,天筑塞纳，近地铁，近菜市，想生活便利就选它,https://nn.lianjia.com/ershoufang/105103171248.html,2020-01-14 23:20:26
