communityName,areaName,roomType,louCeng,area,jianZhu,chaoXiang,zhuangXiu,tiHu,guapaitime,jiaoyitime,nianxian,totalPrice,location
慧芝湖花园,静安,2室2厅0厨1卫,低楼层 (共28层),88.34㎡,板楼,南,精装,两梯四户,2019-12-14,2007-05-18,满五年,755万元,大宁
仁恒河滨花园,长宁,3室2厅1厨2卫,低楼层 (共31层),184.58㎡,板楼,西南,精装,两梯两户,2019-08-10,2007-02-07,满五年,1658万元,天山
康泰新城,宝山,2室2厅1厨1卫,中楼层 (共6层),88.38㎡,板楼,南 北,精装,一梯两户,2019-06-02,2003-03-27,满五年,460万元,大华
远景佳苑二期,宝山,2室2厅1厨1卫,低楼层 (共11层),95.11㎡,板楼,南,简装,一梯两户,2019-07-11,2017-11-17,满两年,535万元,大华
嘉誉湾,杨浦,4室2厅1厨4卫,低楼层 (共17层),195.02㎡,板楼,南,精装,两梯两户,2018-12-29,2016-05-11,满两年,1620万元,新江湾城
九歌上郡,闵行,1室1厅1厨1卫,低楼层 (共12层),59.92㎡,板楼,南,简装,两梯三户,2019-05-07,2015-03-23,满两年,472万元,静安新城
中信虹港名庭,虹口,2室2厅1厨1卫,高楼层 (共30层),90.89㎡,板楼,南,精装,两梯四户,2019-02-24,2012-03-23,满五年,868万元,临平路
上钢七村,浦东,3室0厅1厨1卫,高楼层 (共6层),66.41㎡,板楼,南,简装,一梯三户,2019-05-27,1994-12-01,满五年,363万元,世博
大华公园世家康华苑,宝山,2室1厅1厨1卫,低楼层 (共6层),82.51㎡,板楼,南 北,精装,一梯两户,2020-01-06,2003-05-13,满五年,465万元,大华
东四小区,虹口,2室1厅1厨1卫,中楼层 (共13层),78.81㎡,塔楼,南,精装,两梯八户,2020-01-06,2009-10-09,满五年,520万元,曲阳
汇丰沁苑,嘉定,2室2厅1厨1卫,高楼层 (共13层),78.67㎡,板楼,南,精装,一梯四户,2020-01-03,2009-11-26,满五年,339万元,江桥
宝仪花苑,闵行,1室1厅1厨1卫,中楼层 (共5层),60.73㎡,板楼,南,精装,一梯两户,2020-01-04,2015-06-27,满两年,408万元,七宝
桂巷新村,普陀,2室1厅0厨1卫,低楼层 (共6层),46㎡,板楼,南,简装,一梯四户,2019-12-28,2013-12-19,满五年,278万元,长风
滨江雅苑,宝山,3室2厅1厨1卫,中楼层 (共10层),132.21㎡,板楼,南,精装,一梯两户,2020-01-01,2005-04-01,满五年,750万元,大华
白玉苑,普陀,3室2厅1厨2卫,中楼层 (共11层),146.14㎡,板楼,南,精装,一梯两户,2019-12-27,1999-02-17,满五年,948万元,武宁
三林新村(永泰路258弄),浦东,3室1厅1厨1卫,低楼层 (共14层),88.82㎡,板楼,南,毛坯,一梯两户,2019-12-20,2013-04-17,满五年,495万元,三林
临丰小区,浦东,2室1厅1厨1卫,中楼层 (共6层),64.9㎡,板楼,南,精装,一梯两户,2019-09-02,暂无数据,暂无数据,225万元,川沙
中星海上名豪苑(四期),嘉定,2室2厅0厨1卫,低楼层 (共18层),90㎡,板楼,南,毛坯,两梯三户,2020-01-07,2016-03-15,满两年,370万元,江桥
园丁楼,浦东,2室1厅1厨1卫,低楼层 (共6层),74.18㎡,板楼,南,精装,一梯两户,2020-01-04,2013-10-10,满两年,430万元,金杨
眉州路515弄,杨浦,1室1厅1厨1卫,中楼层 (共6层),35.11㎡,板楼,南,简装,一梯四户,2019-05-02,2016-07-01,未满两年,218万元,东外滩
嘉怡水岸(公寓),闵行,3室2厅1厨1卫,低楼层 (共12层),92.75㎡,板楼,南,精装,一梯两户,2019-12-28,2014-07-25,满五年,380万元,吴泾
秋月枫舍,普陀,2室1厅1厨1卫,中楼层 (共22层),102.44㎡,板楼,南,精装,两梯四户,2019-12-27,2014-12-20,满五年,740万元,光新
福兴村,普陀,2室1厅1厨1卫,高楼层 (共6层),50.1㎡,板楼,南 北,简装,一梯四户,2019-12-29,2016-12-01,满两年,295万元,武宁
紫翠苑,浦东,3室1厅1厨1卫,中楼层 (共6层),95.54㎡,板楼,南,精装,一梯两户,2020-01-05,2010-07-13,满五年,428万元,高行
金杨新村十一街坊,浦东,2室1厅0厨1卫,高楼层 (共6层),66.17㎡,板楼,南,简装,一梯三户,2020-01-05,2000-05-25,满五年,290万元,金杨
苏堤春晓名苑,普陀,2室2厅1厨1卫,中楼层 (共24层),107.26㎡,板楼,西南,精装,两梯四户,2020-01-04,2006-04-01,满五年,890万元,长寿路
杉林新月环林东路879弄,浦东,1室1厅1厨1卫,高楼层 (共6层),53.55㎡,板楼,南,简装,一梯两户,2020-01-04,2005-05-17,满五年,268万元,三林
唐家沙小区,静安,2室1厅1厨1卫,中楼层 (共6层),48.09㎡,板楼,南 北,简装,一梯四户,2020-01-04,2009-11-27,满五年,320万元,闸北公园
好世皇马苑,嘉定,2室2厅0厨1卫,高楼层 (共24层),80.44㎡,板楼,南,精装,两梯三户,2020-01-04,2015-07-25,满两年,350万元,嘉定新城
合景叠翠峰苑,嘉定,2室1厅1厨1卫,中楼层 (共18层),82.6㎡,板楼,南,精装,两梯三户,2020-01-03,2013-09-17,满五年,272万元,菊园新区
香溢花城(住宅),普陀,3室2厅1厨2卫,中楼层 (共25层),144.37㎡,板楼,南 北,精装,两梯三户,2019-06-22,2014-04-20,满五年,1080万元,光新
园南二村,徐汇,3室1厅1厨1卫,高楼层 (共6层),82.71㎡,板楼,南,简装,一梯两户,2019-11-20,2005-06-30,满五年,550万元,植物园
古北国际广场,长宁,2室2厅1厨2卫,低楼层 (共32层),127.4㎡,板楼,南 北,精装,两梯三户,2019-11-13,2008-12-23,满五年,1130万元,古北
四季园,徐汇,3室2厅1厨2卫,低楼层 (共21层),171.9㎡,板楼,西南,简装,两梯三户,2019-09-13,2004-06-24,满五年,1160万元,徐家汇
阳光威尼斯(四期)(公寓),普陀,2室2厅1厨1卫,低楼层 (共24层),80.38㎡,塔楼,南,简装,三梯六户,2020-01-05,2015-12-15,满两年,420万元,真光
南杨小区(长清路),浦东,1室1厅1厨1卫,高楼层 (共6层),39.93㎡,板楼,南,简装,一梯两户,2020-01-04,2017-11-20,满两年,200万元,杨思前滩
浦江馨都,闵行,1室1厅0厨1卫,高楼层 (共17层),57.13㎡,板楼,南,毛坯,一梯三户,2020-01-03,2014-01-14,满五年,180万元,浦江
陆家嘴国际华城,浦东,3室2厅1厨2卫,低楼层 (共35层),166.3㎡,板楼,南,精装,两梯两户,2020-01-01,2000-09-28,满五年,1545万元,梅园
新舒苑,浦东,4室2厅1厨2卫,低楼层 (共6层),163.88㎡,板楼,南 北,精装,一梯两户,2019-12-27,2013-06-14,满五年,253万元,书院镇
金桥花苑,浦东,2室1厅1厨1卫,中楼层 (共6层),64.64㎡,板楼,南,简装,一梯两户,2019-12-26,2001-06-19,满五年,410万元,金桥
泾南教师公寓,浦东,3室1厅1厨1卫,高楼层 (共6层),109.96㎡,板楼,南,简装,一梯两户,2019-10-13,2016-03-26,满两年,860万元,洋泾
世茂滨江花园,浦东,2室2厅1厨2卫,低楼层 (共49层),129㎡,板楼,西南,精装,三梯四户,2019-08-27,2005-03-29,满五年,1300万元,陆家嘴
东陆新村六街坊,浦东,2室1厅1厨1卫,高楼层 (共6层),64.17㎡,板楼,南,精装,一梯两户,2019-08-25,2016-01-25,满两年,286万元,金桥
北蔡大街小区,浦东,1室1厅1厨1卫,中楼层 (共5层),44.02㎡,板楼,南,简装,一梯四户,2019-12-24,2014-07-03,满五年,215万元,北蔡
水岸秀苑,嘉定,1室2厅1厨1卫,中楼层 (共6层),54㎡,板楼,南,毛坯,一梯四户,2019-12-22,2016-09-11,满两年,235万元,江桥
安龙小区,长宁,2室1厅1厨1卫,低楼层 (共6层),53.09㎡,板楼,南,精装,一梯四户,2019-12-22,2003-10-25,满五年,339万元,仙霞
中远两湾城,普陀,3室2厅1厨2卫,低楼层 (共34层),132.18㎡,板楼,南 北,精装,两梯三户,2019-12-18,2004-02-27,满五年,880万元,中远两湾城
虹桥河滨花园,长宁,3室2厅1厨2卫,高楼层 (共30层),157.33㎡,板楼,南,精装,两梯两户,2019-12-15,2003-12-18,满五年,1160万元,中山公园
人生港湾南欧城,浦东,3室2厅1厨2卫,中楼层 (共5层),115.69㎡,板楼,东南,精装,一梯两户,2019-11-25,暂无数据,暂无数据,340万元,惠南
中南小区,黄浦,2室2厅1厨1卫,低楼层 (共7层),88.36㎡,板楼,南,简装,一梯两户,2019-10-02,2019-10-02,未满两年,839万元,世博滨江
新梅共和城,静安,3室2厅1厨1卫,高楼层 (共17层),116.78㎡,板楼,南,简装,一梯三户,2019-12-24,2005-05-08,满五年,870万元,大宁
颛溪七村,闵行,1室1厅1厨1卫,中楼层 (共6层),46.61㎡,板楼,南 北,毛坯,一梯两户,2019-12-28,2016-04-16,满两年,173万元,颛桥
布鲁斯小镇(二期),浦东,3室2厅1厨2卫,高楼层 (共11层),128.61㎡,板楼,南 北,毛坯,一梯两户,2019-10-24,暂无数据,暂无数据,348万元,惠南
欣松苑,浦东,2室1厅1厨1卫,高楼层 (共6层),77.08㎡,板楼,南,精装,一梯两户,2020-01-04,2011-01-24,满五年,180万元,宣桥
晨阳小区,浦东,1室1厅1厨1卫,高楼层 (共6层),48.92㎡,板楼,南,简装,一梯两户,2019-12-29,2008-04-08,满五年,120万元,川沙
米兰诺贵都,松江,3室2厅1厨2卫,低楼层 (共16层),91㎡,板楼,南 北,精装,两梯三户,2019-07-30,2013-10-23,满五年,356万元,泗泾
水语人家北苑,闵行,1室1厅1厨1卫,中楼层 (共11层),54.93㎡,板楼,南,精装,一梯四户,2019-12-17,2013-11-29,满五年,190万元,浦江
欣佳宝邸,闵行,1室1厅1厨1卫,高楼层 (共14层),55.61㎡,板楼,南,毛坯,一梯三户,2019-12-28,暂无数据,暂无数据,170万元,浦江
梅陇四村,徐汇,1室1厅1厨1卫,中楼层 (共6层),45㎡,板楼,南,精装,一梯四户,2019-10-20,2013-11-26,满五年,210万元,华东理工
中辉新苑,黄浦,2室2厅1厨1卫,高楼层 (共17层),90.56㎡,板楼,南 北,简装,两梯三户,2019-07-26,暂无数据,暂无数据,730万元,世博滨江
芳华路713弄,浦东,2室1厅1厨1卫,高楼层 (共6层),65.55㎡,板楼,南,简装,一梯两户,2019-09-09,暂无数据,暂无数据,318万元,北蔡
采菊苑,宝山,2室1厅1厨1卫,高楼层 (共11层),77.27㎡,板楼,南 北,精装,一梯三户,2019-12-10,2012-09-23,满五年,330万元,顾村
福海小区,黄浦,2室1厅1厨1卫,低楼层 (共6层),47.14㎡,板楼,西,简装,一梯四户,2018-12-29,2009-08-10,满五年,355万元,人民广场
漕溪大楼,徐汇,2室1厅1厨1卫,低楼层 (共14层),54.58㎡,板塔结合,南,精装,两梯九户,2019-11-06,暂无数据,暂无数据,465万元,徐家汇
逸仙路1321弄,宝山,2室1厅1厨1卫,低楼层 (共6层),51.91㎡,板楼,北 南,精装,一梯两户,2019-12-30,2012-11-05,满五年,250万元,高境
昌平路984弄,静安,1室0厅1厨1卫,低楼层 (共6层),40.68㎡,板楼,南,精装,一梯四户,2019-12-31,2000-04-19,满五年,305万元,曹家渡
北巷小区,普陀,1室1厅1厨1卫,高楼层 (共6层),34.38㎡,板楼,南,简装,一梯三户,2020-01-02,暂无数据,暂无数据,260万元,长风
连城新苑,浦东,2室2厅1厨1卫,中楼层 (共11层),93.42㎡,板楼,南 北,精装,一梯两户,2019-10-05,2007-11-06,满五年,495万元,金桥
绿地海怡公寓,长宁,1室2厅1厨1卫,中楼层 (共30层),59.3㎡,塔楼,西南,精装,三梯十三户,2019-12-12,2013-06-08,满五年,423万元,中山公园
金鑫花园(公寓),宝山,2室1厅1厨1卫,高楼层 (共6层),87.32㎡,板楼,南,简装,一梯两户,2020-01-03,2017-11-03,满两年,455万元,大华
祁连四村,宝山,2室1厅1厨1卫,低楼层 (共6层),70.95㎡,板楼,南,简装,一梯两户,2020-01-02,暂无数据,暂无数据,310万元,上大
中海御景熙岸(公寓),浦东,3室1厅1厨1卫,高楼层 (共18层),88.32㎡,板楼,南,精装,两梯四户,2020-01-02,2013-06-24,满五年,460万元,三林
光辉小区,浦东,2室1厅1厨1卫,高楼层 (共16层),50.98㎡,塔楼,东北,精装,两梯十二户,2020-01-02,暂无数据,暂无数据,540万元,梅园
金丰蓝庭,松江,2室2厅1厨1卫,中楼层 (共6层),101.61㎡,板楼,南,简装,一梯两户,2020-01-01,暂无数据,暂无数据,398万元,九亭
张家浜小区,杨浦,1室1厅1厨1卫,中楼层 (共7层),41.96㎡,板楼,南,精装,一梯三户,2019-12-15,2004-01-18,满五年,235万元,周家嘴路
海院小区,浦东,2室1厅1厨1卫,中楼层 (共6层),49.51㎡,板楼,南,精装,一梯四户,2019-12-08,2000-12-01,满五年,328万元,梅园
翠湖天地隽荟,黄浦,3室3厅1厨3卫,中楼层 (共26层),296.31㎡,板楼,南 北,精装,两梯两户,2019-07-01,2018-08-27,未满两年,4858万元,新天地
菊园,浦东,3室2厅1厨2卫,中楼层 (共32层),135.65㎡,塔楼,东南,简装,三梯五户,2019-07-18,1999-11-28,满五年,1150万元,陆家嘴
财富海景花园,浦东,4室2厅1厨3卫,低楼层 (共38层),339.98㎡,板楼,南,精装,五梯三户,2019-03-11,2008-06-04,满五年,4500万元,陆家嘴
东方知音苑,浦东,3室2厅1厨2卫,低楼层 (共11层),121㎡,板楼,南,简装,一梯两户,2018-06-12,2010-05-27,满五年,992万元,金杨
家化滨江苑,浦东,5室2厅1厨3卫,高楼层 (共35层),389.26㎡,板楼,南 北,精装,两梯两户,2016-10-28,2004-02-21,满五年,2680万元,塘桥
中远两湾城,普陀,1室2厅1厨1卫,低楼层 (共34层),69.56㎡,板楼,东南,精装,两梯五户,2018-03-26,2004-11-20,满五年,535万元,中远两湾城
大华锦绣华城(十五街区),浦东,2室2厅1厨1卫,中楼层 (共18层),72.9㎡,塔楼,东南,精装,两梯八户,2019-11-13,2012-11-09,未满两年,580万元,北蔡
尚浦名邸,杨浦,2室2厅1厨2卫,高楼层 (共17层),123.16㎡,板楼,南,精装,两梯三户,2019-10-15,2017-10-18,满两年,998万元,新江湾城
三林世博家园(大道站路94弄),浦东,1室1厅1厨1卫,中楼层 (共11层),61.09㎡,板楼,南,毛坯,一梯四户,2019-11-17,2009-03-30,满五年,287万元,杨思前滩
绿洲康城亲水湾(中央区),浦东,1室1厅1厨1卫,中楼层 (共18层),67.23㎡,板楼,南,精装,两梯三户,2019-10-14,2011-04-02,满五年,359万元,御桥
羽山路1000弄,浦东,1室1厅1厨1卫,高楼层 (共6层),51.97㎡,板楼,南,精装,一梯两户,2019-12-26,2001-04-12,满五年,493万元,洋泾
新梅花苑,闵行,2室1厅1厨1卫,中楼层 (共7层),62.38㎡,板楼,南,精装,一梯三户,2019-11-12,2015-09-28,满两年,295万元,古美
南馨公寓,徐汇,2室2厅1厨1卫,中楼层 (共26层),110.44㎡,板楼,南,精装,四梯六户,2019-12-09,2003-09-19,满五年,1069万元,徐家汇
和源名城,静安,2室1厅1厨1卫,中楼层 (共34层),68.76㎡,板楼,南,精装,两梯六户,2019-12-25,2016-12-01,满两年,400万元,彭浦
东都小区,浦东,2室1厅1厨1卫,低楼层 (共6层),55.77㎡,板楼,南,简装,一梯五户,2019-10-11,暂无数据,暂无数据,215万元,川沙
徐家汇花园,徐汇,2室2厅1厨1卫,中楼层 (共17层),99.79㎡,板楼,南,简装,两梯三户,2019-10-28,2019-08-17,未满两年,840万元,徐家汇
东体小区,虹口,2室1厅1厨1卫,低楼层 (共6层),50.96㎡,板楼,南,简装,一梯两户,2019-11-23,暂无数据,暂无数据,320万元,曲阳
番禺路222弄,长宁,1室1厅1厨1卫,中楼层 (共7层),47.65㎡,板楼,南,精装,一梯五户,2019-07-29,2009-12-25,满五年,280万元,新华路
月浦六村,宝山,2室1厅1厨1卫,低楼层 (共6层),40.01㎡,板楼,南,精装,一梯三户,2019-12-25,暂无数据,暂无数据,130万元,月浦
梅陇九村,徐汇,1室1厅0厨1卫,中楼层 (共6层),44.75㎡,板楼,南,简装,一梯两户,2019-12-27,暂无数据,暂无数据,210万元,华东理工
龙南七村,徐汇,2室1厅1厨1卫,中楼层 (共7层),76.78㎡,板楼,南,精装,一梯两户,2019-12-11,2015-05-30,满两年,455万元,龙华
桃园新城中城苑,浦东,1室1厅1厨1卫,高楼层 (共6层),54.17㎡,板楼,南,精装,一梯两户,2019-04-14,2012-09-08,满五年,175万元,周浦
新一小区,虹口,1室0厅1厨1卫,高楼层 (共6层),34.49㎡,板楼,南,简装,一梯四户,2020-01-04,暂无数据,暂无数据,165万元,江湾镇
绿庭尚城,松江,3室2厅1厨1卫,低楼层 (共14层),89.06㎡,板楼,南,精装,一梯两户,2019-11-20,2011-01-12,满五年,362万元,九亭
曹杨六村(沙溪园),普陀,2室1厅1厨1卫,低楼层 (共7层),53.21㎡,板楼,南,简装,一梯四户,2019-11-25,1995-02-15,满五年,283万元,曹杨
欣佳宝邸,闵行,3室1厅1厨1卫,中楼层 (共14层),78.13㎡,板楼,南,精装,一梯三户,2019-06-18,2015-06-18,满两年,259万元,浦江
瑞虹新城二期(优贤生活),虹口,1室2厅1厨1卫,低楼层 (共39层),48.48㎡,塔楼,南,精装,三梯八户,2019-10-31,2009-12-22,满五年,530万元,临平路
communityName,areaName,roomType,louCeng,area,jianZhu,chaoXiang,zhuangXiu,tiHu,guapaitime,jiaoyitime,nianxian,totalPrice,location
美兰湖岭域,宝山,3室2厅1厨1卫,中楼层 (共6层),90.25㎡,板楼,南,精装,一梯两户,2019-12-25,2011-01-22,满五年,380万元,罗店
杨泰三村,宝山,3室1厅1厨1卫,低楼层 (共6层),91.14㎡,板楼,南,简装,一梯两户,2019-09-07,2010-11-04,满五年,278万元,杨行
西部花苑（一期、三期）,青浦,3室2厅1厨2卫,低楼层 (共6层),108.88㎡,板楼,南,精装,一梯两户,2019-09-07,2011-08-03,满五年,310万元,盈浦
华浩苑,黄浦,3室2厅1厨2卫,中楼层 (共24层),137.94㎡,板楼,南 北,简装,一梯两户,2019-09-07,2002-11-05,满五年,1025万元,蓬莱公园
大上海国际花园十五区,闵行,3室2厅1厨2卫,中楼层 (共6层),131.84㎡,板楼,南,简装,一梯两户,2019-08-20,2003-06-11,满五年,740万元,静安新城
三花现代城(一期丹桂苑),宝山,2室2厅1厨1卫,高楼层 (共14层),89.57㎡,板楼,南,精装,一梯两户,2019-07-15,2009-03-23,满五年,542万元,高境
天馨花园(公寓),宝山,3室2厅1厨1卫,高楼层 (共6层),109.16㎡,板楼,南,精装,一梯一户,2019-05-12,2012-05-14,满五年,390万元,杨行
金地湾流域（二期569弄）,浦东,4室2厅1厨2卫,高楼层 (共5层),88.43㎡,板塔结合,南,精装,一梯两户,2019-11-06,2010-06-03,满五年,1050万元,三林
绿川新苑,浦东,2室1厅1厨1卫,高楼层 (共6层),70.38㎡,板楼,南,精装,一梯两户,2019-05-03,2008-11-28,满五年,305万元,北蔡
世博花园,虹口,1室2厅0厨1卫,高楼层 (共32层),82.95㎡,塔楼,东南,精装,三梯六户,2019-12-12,暂无数据,暂无数据,670万元,鲁迅公园
蔚蓝城市花园,闵行,3室2厅1厨2卫,低楼层 (共14层),125.98㎡,板楼,南 北,精装,一梯两户,2019-09-11,2005-03-13,满五年,829万元,古美
文怡花园,奉贤,3室2厅1厨2卫,低楼层 (共6层),139.7㎡,板楼,南,简装,一梯两户,2019-10-21,2009-12-17,满五年,268万元,西渡
东方冠郡,浦东,2室2厅0厨1卫,高楼层 (共18层),108.38㎡,板楼,南,毛坯,一梯四户,2019-11-13,2007-12-10,满五年,265万元,新场
人乐二村,松江,3室1厅1厨1卫,中楼层 (共6层),65.85㎡,板楼,南,简装,一梯三户,2020-01-04,2016-12-19,未满两年,205万元,松江老城
荣域飘鹰锦和花园(公寓),宝山,2室2厅1厨1卫,中楼层 (共18层),89.41㎡,板楼,南 北,精装,两梯三户,2019-05-16,2015-03-11,满两年,357万元,杨行
新凯城锦昌苑,松江,2室1厅1厨1卫,低楼层 (共14层),68.39㎡,板楼,南,毛坯,一梯四户,2019-11-29,2016-07-29,满两年,205万元,泗泾
塘和家园德悦苑,松江,2室1厅1厨1卫,低楼层 (共18层),68.21㎡,板楼,南 北,毛坯,两梯四户,2019-09-18,2017-03-28,满两年,185.5万元,泗泾
新江湾佳苑,杨浦,2室2厅1厨1卫,低楼层 (共8层),91.44㎡,板楼,南,简装,一梯四户,2019-09-15,2015-04-17,满两年,660万元,五角场
金杨新村十街坊,浦东,3室2厅1厨1卫,高楼层 (共6层),72.98㎡,板楼,南,简装,一梯两户,2019-09-15,2000-08-02,满五年,350万元,金杨
中远两湾城,普陀,2室2厅1厨1卫,低楼层 (共30层),103.02㎡,板楼,南 北,精装,两梯五户,2020-01-09,暂无数据,暂无数据,685万元,中远两湾城
罗秀新村,徐汇,2室1厅1厨1卫,高楼层 (共6层),65.8㎡,板楼,南,精装,一梯两户,2019-12-28,2015-01-26,未满两年,288万元,长桥
馨佳园(菊泉街1280弄),宝山,1室1厅1厨1卫,中楼层 (共11层),54.4㎡,板楼,南,其他,一梯四户,2020-01-09,2012-08-04,满五年,212万元,顾村
博学家园,浦东,2室1厅0厨1卫,高楼层 (共11层),78.68㎡,板楼,南,简装,一梯两户,2020-01-03,2015-09-06,满两年,510万元,杨思前滩
金龙花苑茶花园,徐汇,2室1厅1厨1卫,低楼层 (共6层),78.93㎡,板楼,南,精装,一梯两户,2020-01-03,1998-07-07,满五年,569万元,龙华
新浦江城(江桦路600弄),闵行,4室2厅1厨3卫,中楼层 (共11层),193.36㎡,板楼,南,简装,一梯两户,2019-12-25,暂无数据,暂无数据,930万元,浦江
振兴小区(徐汇),徐汇,1室0厅1厨1卫,低楼层 (共3层),33.38㎡,板楼,东,精装,一梯四户,2019-12-22,2016-02-20,满两年,230万元,徐家汇
延长小区(普陀),普陀,1室1厅1厨1卫,高楼层 (共6层),35.18㎡,板楼,南,简装,一梯五户,2019-12-22,2002-11-22,满五年,153万元,甘泉宜川
